sentid	contextid	pairid	comparison	lemma	condition	sentence	ROI
2365	13	1183	unexpected	piece	simple	The pilots pieces	2
2366	13	1183	expected	piece	simple	The pilots piece	2
2367	13	1184	unexpected	pile	simple	The pilots piles	2
2368	13	1184	expected	pile	simple	The pilots pile	2
2369	13	1185	unexpected	pinch	simple	The pilots pinches	2
2370	13	1185	expected	pinch	simple	The pilots pinch	2
2371	13	1186	unexpected	ping	simple	The pilots pings	2
2372	13	1186	expected	ping	simple	The pilots ping	2
2373	13	1187	unexpected	pinpoint	simple	The pilots pinpoints	2
2374	13	1187	expected	pinpoint	simple	The pilots pinpoint	2
2375	13	1188	unexpected	pin	simple	The pilots pins	2
2376	13	1188	expected	pin	simple	The pilots pin	2
2377	13	1189	unexpected	pitch	simple	The pilots pitches	2
2378	13	1189	expected	pitch	simple	The pilots pitch	2
2379	13	1190	unexpected	pit	simple	The pilots pits	2
2380	13	1190	expected	pit	simple	The pilots pit	2
2381	13	1191	unexpected	placate	simple	The pilots placates	2
2382	13	1191	expected	placate	simple	The pilots placate	2
2383	13	1192	unexpected	place	simple	The pilots places	2
2384	13	1192	expected	place	simple	The pilots place	2
2385	13	1193	unexpected	plague	simple	The pilots plagues	2
2386	13	1193	expected	plague	simple	The pilots plague	2
2387	13	1194	unexpected	plant	simple	The pilots plants	2
2388	13	1194	expected	plant	simple	The pilots plant	2
2389	13	1195	unexpected	plan	simple	The pilots plans	2
2390	13	1195	expected	plan	simple	The pilots plan	2
2391	13	1196	unexpected	play	simple	The pilots plays	2
2392	13	1196	expected	play	simple	The pilots play	2
2393	13	1197	unexpected	plead	simple	The pilots pleads	2
2394	13	1197	expected	plead	simple	The pilots plead	2
2395	13	1198	unexpected	please	simple	The pilots pleases	2
2396	13	1198	expected	please	simple	The pilots please	2
2397	13	1199	unexpected	plea	simple	The pilots pleas	2
2398	13	1199	expected	plea	simple	The pilots plea	2
2399	13	1200	unexpected	plot	simple	The pilots plots	2
2400	13	1200	expected	plot	simple	The pilots plot	2
2401	13	1201	unexpected	plow	simple	The pilots plows	2
2402	13	1201	expected	plow	simple	The pilots plow	2
2403	13	1202	unexpected	pluck	simple	The pilots plucks	2
2404	13	1202	expected	pluck	simple	The pilots pluck	2
2405	13	1203	unexpected	plug	simple	The pilots plugs	2
2406	13	1203	expected	plug	simple	The pilots plug	2
2407	13	1204	unexpected	plummet	simple	The pilots plummets	2
2408	13	1204	expected	plummet	simple	The pilots plummet	2
2409	13	1205	unexpected	plunge	simple	The pilots plunges	2
2410	13	1205	expected	plunge	simple	The pilots plunge	2
2411	13	1206	unexpected	pocket	simple	The pilots pockets	2
2412	13	1206	expected	pocket	simple	The pilots pocket	2
2413	13	1207	unexpected	point	simple	The pilots points	2
2414	13	1207	expected	point	simple	The pilots point	2
2415	13	1208	unexpected	police	simple	The pilots polices	2
2416	13	1208	expected	police	simple	The pilots police	2
2417	13	1209	unexpected	polish	simple	The pilots polishes	2
2418	13	1209	expected	polish	simple	The pilots polish	2
2419	13	1210	unexpected	pollinate	simple	The pilots pollinates	2
2420	13	1210	expected	pollinate	simple	The pilots pollinate	2
2421	13	1211	unexpected	pollute	simple	The pilots pollutes	2
2422	13	1211	expected	pollute	simple	The pilots pollute	2
2423	13	1212	unexpected	poll	simple	The pilots polls	2
2424	13	1212	expected	poll	simple	The pilots poll	2
2425	13	1213	unexpected	ponder	simple	The pilots ponders	2
2426	13	1213	expected	ponder	simple	The pilots ponder	2
2427	13	1214	unexpected	popularize	simple	The pilots popularizes	2
2428	13	1214	expected	popularize	simple	The pilots popularize	2
2429	13	1215	unexpected	populate	simple	The pilots populates	2
2430	13	1215	expected	populate	simple	The pilots populate	2
2431	13	1216	unexpected	pop	simple	The pilots pops	2
2432	13	1216	expected	pop	simple	The pilots pop	2
2433	13	1217	unexpected	portend	simple	The pilots portends	2
2434	13	1217	expected	portend	simple	The pilots portend	2
2435	13	1218	unexpected	portray	simple	The pilots portrays	2
2436	13	1218	expected	portray	simple	The pilots portray	2
2437	13	1219	unexpected	pose	simple	The pilots poses	2
2438	13	1219	expected	pose	simple	The pilots pose	2
2439	13	1220	unexpected	position	simple	The pilots positions	2
2440	13	1220	expected	position	simple	The pilots position	2
2441	13	1221	unexpected	possess	simple	The pilots possesses	2
2442	13	1221	expected	possess	simple	The pilots possess	2
2443	13	1222	unexpected	postpone	simple	The pilots postpones	2
2444	13	1222	expected	postpone	simple	The pilots postpone	2
2445	13	1223	unexpected	post	simple	The pilots posts	2
2446	13	1223	expected	post	simple	The pilots post	2
2447	13	1224	unexpected	pot	simple	The pilots pots	2
2448	13	1224	expected	pot	simple	The pilots pot	2
2449	13	1225	unexpected	pounce	simple	The pilots pounces	2
2450	13	1225	expected	pounce	simple	The pilots pounce	2
2451	13	1226	unexpected	pound	simple	The pilots pounds	2
2452	13	1226	expected	pound	simple	The pilots pound	2
2453	13	1227	unexpected	pour	simple	The pilots pours	2
2454	13	1227	expected	pour	simple	The pilots pour	2
2455	13	1228	unexpected	practice	simple	The pilots practices	2
2456	13	1228	expected	practice	simple	The pilots practice	2
2457	13	1229	unexpected	precede	simple	The pilots precedes	2
2458	13	1229	expected	precede	simple	The pilots precede	2
2459	13	1230	unexpected	preclude	simple	The pilots precludes	2
2460	13	1230	expected	preclude	simple	The pilots preclude	2
2461	13	1231	unexpected	predict	simple	The pilots predicts	2
2462	13	1231	expected	predict	simple	The pilots predict	2
2463	13	1232	unexpected	predispose	simple	The pilots predisposes	2
2464	13	1232	expected	predispose	simple	The pilots predispose	2
2465	13	1233	unexpected	pre-empt	simple	The pilots pre-empts	2
2466	13	1233	expected	pre-empt	simple	The pilots pre-empt	2
2467	13	1234	unexpected	prefer	simple	The pilots prefers	2
2468	13	1234	expected	prefer	simple	The pilots prefer	2
2469	13	1235	unexpected	premiere	simple	The pilots premieres	2
2470	13	1235	expected	premiere	simple	The pilots premiere	2
2471	13	1236	unexpected	prepare	simple	The pilots prepares	2
2472	13	1236	expected	prepare	simple	The pilots prepare	2
2473	13	1237	unexpected	prepay	simple	The pilots prepays	2
2474	13	1237	expected	prepay	simple	The pilots prepay	2
2475	13	1238	unexpected	pre-register	simple	The pilots pre-registers	2
2476	13	1238	expected	pre-register	simple	The pilots pre-register	2
2477	13	1239	unexpected	presage	simple	The pilots presages	2
2478	13	1239	expected	presage	simple	The pilots presage	2
2479	13	1240	unexpected	prescribe	simple	The pilots prescribes	2
2480	13	1240	expected	prescribe	simple	The pilots prescribe	2
2481	13	1241	unexpected	present	simple	The pilots presents	2
2482	13	1241	expected	present	simple	The pilots present	2
2483	13	1242	unexpected	preserve	simple	The pilots preserves	2
2484	13	1242	expected	preserve	simple	The pilots preserve	2
2485	13	1243	unexpected	pressure	simple	The pilots pressures	2
2486	13	1243	expected	pressure	simple	The pilots pressure	2
2487	13	1244	unexpected	press	simple	The pilots presses	2
2488	13	1244	expected	press	simple	The pilots press	2
2489	13	1245	unexpected	pretend	simple	The pilots pretends	2
2490	13	1245	expected	pretend	simple	The pilots pretend	2
2491	13	1246	unexpected	pre-try	simple	The pilots pre-tries	2
2492	13	1246	expected	pre-try	simple	The pilots pre-try	2
2493	13	1247	unexpected	prevail	simple	The pilots prevails	2
2494	13	1247	expected	prevail	simple	The pilots prevail	2
2495	13	1248	unexpected	prevent	simple	The pilots prevents	2
2496	13	1248	expected	prevent	simple	The pilots prevent	2
2497	13	1249	unexpected	price	simple	The pilots prices	2
2498	13	1249	expected	price	simple	The pilots price	2
2499	13	1250	unexpected	privatize	simple	The pilots privatizes	2
2500	13	1250	expected	privatize	simple	The pilots privatize	2
2501	13	1251	unexpected	probe	simple	The pilots probes	2
2502	13	1251	expected	probe	simple	The pilots probe	2
2503	13	1252	unexpected	proceed	simple	The pilots proceeds	2
2504	13	1252	expected	proceed	simple	The pilots proceed	2
2505	13	1253	unexpected	process	simple	The pilots processes	2
2506	13	1253	expected	process	simple	The pilots process	2
2507	13	1254	unexpected	proclaim	simple	The pilots proclaims	2
2508	13	1254	expected	proclaim	simple	The pilots proclaim	2
2509	13	1255	unexpected	produce	simple	The pilots produces	2
2510	13	1255	expected	produce	simple	The pilots produce	2
2511	13	1256	unexpected	prod	simple	The pilots prods	2
2512	13	1256	expected	prod	simple	The pilots prod	2
2513	13	1257	unexpected	profile	simple	The pilots profiles	2
2514	13	1257	expected	profile	simple	The pilots profile	2
2515	13	1258	unexpected	profit	simple	The pilots profits	2
2516	13	1258	expected	profit	simple	The pilots profit	2
2517	13	1259	unexpected	program	simple	The pilots programs	2
2518	13	1259	expected	program	simple	The pilots program	2
2519	13	1260	unexpected	progress	simple	The pilots progresses	2
2520	13	1260	expected	progress	simple	The pilots progress	2
2521	13	1261	unexpected	prohibit	simple	The pilots prohibits	2
2522	13	1261	expected	prohibit	simple	The pilots prohibit	2
2523	13	1262	unexpected	project	simple	The pilots projects	2
2524	13	1262	expected	project	simple	The pilots project	2
2525	13	1263	unexpected	prolong	simple	The pilots prolongs	2
2526	13	1263	expected	prolong	simple	The pilots prolong	2
2527	13	1264	unexpected	promise	simple	The pilots promises	2
2528	13	1264	expected	promise	simple	The pilots promise	2
2529	13	1265	unexpected	promote	simple	The pilots promotes	2
2530	13	1265	expected	promote	simple	The pilots promote	2
2531	13	1266	unexpected	prompt	simple	The pilots prompts	2
2532	13	1266	expected	prompt	simple	The pilots prompt	2
2533	13	1267	unexpected	propel	simple	The pilots propels	2
2534	13	1267	expected	propel	simple	The pilots propel	2
2535	13	1268	unexpected	propose	simple	The pilots proposes	2
2536	13	1268	expected	propose	simple	The pilots propose	2
2537	13	1269	unexpected	prop	simple	The pilots props	2
2538	13	1269	expected	prop	simple	The pilots prop	2
2539	13	1270	unexpected	prosper	simple	The pilots prospers	2
2540	13	1270	expected	prosper	simple	The pilots prosper	2
2541	13	1271	unexpected	protect	simple	The pilots protects	2
2542	13	1271	expected	protect	simple	The pilots protect	2
2543	13	1272	unexpected	protest	simple	The pilots protests	2
2544	13	1272	expected	protest	simple	The pilots protest	2
2545	14	1273	unexpected	prove	simple	The consultant prove	2
2546	14	1273	expected	prove	simple	The consultant proves	2
2547	14	1274	unexpected	provide	simple	The consultant provide	2
2548	14	1274	expected	provide	simple	The consultant provides	2
2549	14	1275	unexpected	provoke	simple	The consultant provoke	2
2550	14	1275	expected	provoke	simple	The consultant provokes	2
2551	14	1276	unexpected	prune	simple	The consultant prune	2
2552	14	1276	expected	prune	simple	The consultant prunes	2
2553	14	1277	unexpected	publicize	simple	The consultant publicize	2
2554	14	1277	expected	publicize	simple	The consultant publicizes	2
2555	14	1278	unexpected	publish	simple	The consultant publish	2
2556	14	1278	expected	publish	simple	The consultant publishes	2
2557	14	1279	unexpected	pull	simple	The consultant pull	2
2558	14	1279	expected	pull	simple	The consultant pulls	2
2559	14	1280	unexpected	pummel	simple	The consultant pummel	2
2560	14	1280	expected	pummel	simple	The consultant pummels	2
2561	14	1281	unexpected	pump	simple	The consultant pump	2
2562	14	1281	expected	pump	simple	The consultant pumps	2
2563	14	1282	unexpected	punch	simple	The consultant punch	2
2564	14	1282	expected	punch	simple	The consultant punches	2
2565	14	1283	unexpected	punish	simple	The consultant punish	2
2566	14	1283	expected	punish	simple	The consultant punishes	2
2567	14	1284	unexpected	purchase	simple	The consultant purchase	2
2568	14	1284	expected	purchase	simple	The consultant purchases	2
2569	14	1285	unexpected	pursue	simple	The consultant pursue	2
2570	14	1285	expected	pursue	simple	The consultant pursues	2
2571	14	1286	unexpected	push	simple	The consultant push	2
2572	14	1286	expected	push	simple	The consultant pushes	2
2573	14	1287	unexpected	put	simple	The consultant put	2
2574	14	1287	expected	put	simple	The consultant puts	2
2575	14	1288	unexpected	puzzle	simple	The consultant puzzle	2
2576	14	1288	expected	puzzle	simple	The consultant puzzles	2
2577	14	1289	unexpected	qualify	simple	The consultant qualify	2
2578	14	1289	expected	qualify	simple	The consultant qualifies	2
2579	14	1290	unexpected	quantify	simple	The consultant quantify	2
2580	14	1290	expected	quantify	simple	The consultant quantifies	2
2581	14	1291	unexpected	quarrel	simple	The consultant quarrel	2
2582	14	1291	expected	quarrel	simple	The consultant quarrels	2
2583	14	1292	unexpected	quell	simple	The consultant quell	2
2584	14	1292	expected	quell	simple	The consultant quells	2
2585	14	1293	unexpected	question	simple	The consultant question	2
2586	14	1293	expected	question	simple	The consultant questions	2
2587	14	1294	unexpected	quiet	simple	The consultant quiet	2
2588	14	1294	expected	quiet	simple	The consultant quiets	2
2589	14	1295	unexpected	quit	simple	The consultant quit	2
2590	14	1295	expected	quit	simple	The consultant quits	2
2591	14	1296	unexpected	quiz	simple	The consultant quiz	2
2592	14	1296	expected	quiz	simple	The consultant quizes	2
2593	14	1297	unexpected	quote	simple	The consultant quote	2
2594	14	1297	expected	quote	simple	The consultant quotes	2
2595	14	1298	unexpected	rage	simple	The consultant rage	2
2596	14	1298	expected	rage	simple	The consultant rages	2
2597	14	1299	unexpected	raid	simple	The consultant raid	2
2598	14	1299	expected	raid	simple	The consultant raids	2
2599	14	1300	unexpected	rain	simple	The consultant rain	2
2600	14	1300	expected	rain	simple	The consultant rains	2
2601	14	1301	unexpected	raise	simple	The consultant raise	2
2602	14	1301	expected	raise	simple	The consultant raises	2
2603	14	1302	unexpected	rally	simple	The consultant rally	2
2604	14	1302	expected	rally	simple	The consultant rallies	2
2605	14	1303	unexpected	ramp	simple	The consultant ramp	2
2606	14	1303	expected	ramp	simple	The consultant ramps	2
2607	14	1304	unexpected	range	simple	The consultant range	2
2608	14	1304	expected	range	simple	The consultant ranges	2
2609	14	1305	unexpected	rank	simple	The consultant rank	2
